program_id,program_name,pdf,Address,City,Zip
000000300361,TORAH NURSERY INC.,https://childcaresearch.ohio.gov//pdf/000000300361_2024-11-04_ANNUAL.pdf,1980 S. GREEN RD.,SOUTH EUCLID,44121
000000205925,TOTAL QUALITY CHILDCARE CENTER,https://childcaresearch.ohio.gov//pdf/000000205925_2024-08-15_ANNUAL.pdf,2555 CIVIC CENTER DRIVE,CINCINNATI,45231
002170014304,TOTALLY KIDS LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002170014304_2024-12-12_ANNUAL.pdf,2345 FERGUSON RD,CINCINNATI,45238
000000104665,TOTS LANDING DAY CARE AND PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000104665_2024-11-26_ANNUAL.pdf,4770 DARROW RD,STOW,44224
000000103795,TOTS LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000103795_2024-07-01_ANNUAL.pdf,263 S PROSPECT ST,RAVENNA,44266
002220026525,TOTS OF FUN CHILD CARE AND LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002220026525_2024-12-13_ANNUAL.pdf,601 S MCCORD RD,HOLLAND,43528
000000105602,"TOTS TO YOUNG ADULTS, INC.",https://childcaresearch.ohio.gov//pdf/000000105602_2024-02-05_ANNUAL.pdf,725 ELM ROAD NE,WARREN,44483
000000300486,TOWER EDUCATIONAL LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000300486_2024-02-01_ANNUAL.pdf,2936 WOOD AVENUE,LORAIN,44055
000000106470,TOWPATH TRAIL YMCA CHILD CARE,https://childcaresearch.ohio.gov//pdf/000000106470_2024-10-10_ANNUAL.pdf,"1226 MARKET STREET, NE",NAVARRE,44662
000000500092,TRAIN UP A CHILD FAMILY CENTER,https://childcaresearch.ohio.gov//pdf/000000500092_2024-10-16_ANNUAL.pdf,910 W. MADISON ST.,SANDUSKY,44870
000000101065,TREASE ROAD CHILD CARE CENTER,https://childcaresearch.ohio.gov//pdf/000000101065_2025-01-07_ANNUAL.pdf,405 TREASE RD,WADSWORTH,44281
002200023275,TREASURED MOMENTS CHILDCARE II,https://childcaresearch.ohio.gov//pdf/002200023275_2024-11-26_ANNUAL.pdf,1787 E.55TH ST.,CLEVELAND,44103
000000100954,TREE CITY PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000100954_2025-01-09_ANNUAL.pdf,1435 E MAIN ST,KENT,44240
000000206750,TREE HOUSE CHILDCARE,https://childcaresearch.ohio.gov//pdf/000000206750_2024-10-09_ANNUAL.pdf,5910 COLERAIN AVENUE,CINCINNATI,45239
000000200584,"TREE HOUSE CHILDCARE, INC.",https://childcaresearch.ohio.gov//pdf/000000200584_2024-10-29_ANNUAL.pdf,949 HARRISON AVE,HARRISON,45030
000000105037,TREE OF LIFE PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000105037_2025-01-08_ANNUAL.pdf,153 CHURCH ST,DOYLESTOWN,44230
000000400953,TREEHOUSE LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000400953_2024-11-05_ANNUAL.pdf,158 IMPERIAL DRIVE,GAHANNA,43230
000000200389,TREEHOUSE LEARNING CLUB,https://childcaresearch.ohio.gov//pdf/000000200389_2024-08-19_ANNUAL.pdf,217 W PLANE ST,BETHEL,45106
000000301094,TREEHOUSE PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000301094_2024-12-11_ANNUAL.pdf,85 HERITAGE DRIVE,TALLMADGE,44278
000000402323,TRI-STATE BAPTIST DAY CARE CENTER,https://childcaresearch.ohio.gov//pdf/000000402323_2024-08-15_ANNUAL.pdf,1300 COUNTY ROAD 60,SOUTH POINT,45680
002210024174,"TRI-VILLAGE CHRISTIAN ACADEMY, LLC",https://childcaresearch.ohio.gov//pdf/002210024174_2024-10-29_ANNUAL.pdf,7509 E BROAD ST SW,PATASKALA,43062
000000100158,TRINITY CHRISTIAN PRESCHOOL & CHILD CARE CENTER. INC,https://childcaresearch.ohio.gov//pdf/000000100158_2024-10-10_ANNUAL.pdf,1556 REX DRIVE,ORRVILLE,44667
000000201366,TRINITY KIDS ACADEMY,https://childcaresearch.ohio.gov//pdf/000000201366_2023-11-16_ANNUAL.pdf,1400 E MAIN ST.,GREENVILLE,45331
000000402337,TRINITY LUTHERAN CHILD DEVELOPMENT CENTER,https://childcaresearch.ohio.gov//pdf/000000402337_2025-01-09_ANNUAL.pdf,18974 STATE ROUTE 12,ARCADIA,44804
000000403319,TRINITY LUTHERAN CHRISTIAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000403319_2024-09-19_ANNUAL.pdf,135 E MOUND ST BOX 678,CIRCLEVILLE,43113
000000502047,TRINITY LUTHERAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000502047_2024-09-13_ANNUAL.pdf,412 FREMONT ST,ELMORE,43416
000000407684,TRINITY LUTHERAN SCHOOL,https://childcaresearch.ohio.gov//pdf/000000407684_2024-01-18_ANNUAL.pdf,128 S. SEVENTH STREET,ZANESVILLE,43701
000000500828,TRINITY PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000500828_2023-11-01_ANNUAL.pdf,137 N PRATT ST,OTTAWA,45875
000000406194,TRINITY SHINING LIGHTS PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000406194_2024-09-24_ANNUAL.pdf,209 E MAIN STREET,SHELBY,44875
000000401850,TRINITY UM CHURCH CENTER FOR CREATIVE CHILD CARE,https://childcaresearch.ohio.gov//pdf/000000401850_2024-09-18_ANNUAL.pdf,301 W MARKET ST,LIMA,45801
000000401727,TRINITY UNITED METHODIST PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000401727_2024-11-19_ANNUAL.pdf,1581 CAMBRIDGE BLVD,COLUMBUS,43212
002220026258,TRIPLE HEARTS CHILDCARE,https://childcaresearch.ohio.gov//pdf/002220026258_2024-10-09_ANNUAL.pdf,4215 N. DIXIE DRIVE,DAYTON,45414
002190019275,TRISKETT HORIZON EDUCATION CENTER,https://childcaresearch.ohio.gov//pdf/002190019275_2024-01-02_ANNUAL.pdf,13850 TRISKETT ROAD,CLEVELAND,44111
000000404765,TROY REC AFTER SCHOOL PROGRAM,https://childcaresearch.ohio.gov//pdf/000000404765_2023-12-13_ANNUAL.pdf,11 N MARKET ST,TROY,45373
002180017414,TRUEFIT CHILDCARE,https://childcaresearch.ohio.gov//pdf/002180017414_2024-10-10_ANNUAL.pdf,4066 SALEM AVE,DAYTON,45416
002190020477,TRULY GIFTED KIDS ACADEMY,https://childcaresearch.ohio.gov//pdf/002190020477_2024-10-11_ANNUAL.pdf,5656 BROADWAY AVENUE,CLEVELAND,44127
002170016286,TRUMPET BEHAVIORAL HEALTH,https://childcaresearch.ohio.gov//pdf/002170016286_2024-02-07_ANNUAL.pdf,1750 COMMERCE CENTER BLVD,FAIRBRON,45324
002200022482,TRUSTINGHANDS DAYCARE,https://childcaresearch.ohio.gov//pdf/002200022482_2024-12-10_ANNUAL.pdf,4622 SALEM AVE,TROTWOOD,45417
002230027666,TT PLAYHOUSE 3 LLC,https://childcaresearch.ohio.gov//pdf/002230027666_2024-08-20_ANNUAL.pdf,1184 LOCKHURST RD,COLUMBUS,43207
000000406882,TUSSING Y-CLUB,https://childcaresearch.ohio.gov//pdf/000000406882_2024-10-22_ANNUAL.pdf,7117 TUSSING ROAD,PICKERINGTON,43147
000000205803,TUTOR TIME CHILD CARE LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000205803_2024-07-30_ANNUAL.pdf,7218 LIBERTY WAY,WEST CHESTER,45069
002170016156,TUTOR TIME CHILD CARE LEARNING CENTERS,https://childcaresearch.ohio.gov//pdf/002170016156_2024-10-16_ANNUAL.pdf,3731 DISCOVERY LANE,POWELL,43065
000000307018,TUTOR TIME CHILD CARE/LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000307018_2024-12-05_ANNUAL.pdf,19880 WEST 130TH STREET,STRONGSVILLE,44136
002170016155,TUTOR TIME CHILDCARE LEARNING CENTERS,https://childcaresearch.ohio.gov//pdf/002170016155_2023-11-28_ANNUAL.pdf,6365 EMERALD PARKWAY,DUBLIN,43016
000000106947,TWIN CITY HEAD START CENTER,https://childcaresearch.ohio.gov//pdf/000000106947_2024-10-02_ANNUAL.pdf,225 N. DAWSON ST,UHRICHSVILLE,44683
002220025863,TWIN CITY KIDS LLC,https://childcaresearch.ohio.gov//pdf/002220025863_2024-07-18_ANNUAL.pdf,239 EAST 3RD ST,UHRICHSVILLE,44683
000000400466,TWINKLE STAR CHILD CARE CENTER,https://childcaresearch.ohio.gov//pdf/000000400466_2024-01-11_ANNUAL.pdf,2280 STELZER ROAD,COLUMBUS,43219
000000407147,TYLER RUN ELEMENTARY Y-CLUB,https://childcaresearch.ohio.gov//pdf/000000407147_2024-12-16_ANNUAL.pdf,580 SALISBURY DRIVE,POWELL,43065
000000100289,UAUMC PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000100289_2023-11-07_ANNUAL.pdf,1843 S UNION AVE,ALLIANCE,44601
000000300866,UKRAINIAN ACADEMY INC,https://childcaresearch.ohio.gov//pdf/000000300866_2024-08-06_ANNUAL.pdf,6500 PEARL RD,PARMA HTS,44130
002170016530,UKRAINIAN ACADEMY STRONGSVILLE,https://childcaresearch.ohio.gov//pdf/002170016530_2024-12-12_ANNUAL.pdf,16939 PEARL RD,STRONGSVILLE,44136
000000200062,UNDER THE SEA CHILDCARE 2,https://childcaresearch.ohio.gov//pdf/000000200062_2025-01-08_ANNUAL.pdf,6225 COLERAIN AVE.,CINCINNATI,45239
000000205030,UNITED REHABILITATION SERVICES OF GREATER DAYTON,https://childcaresearch.ohio.gov//pdf/000000205030_2024-10-17_ANNUAL.pdf,4710 OLD TROY PIKE,HUBER HEIGHTS,45424
000000410809,UNITEE CHILDCARE CENTER,https://childcaresearch.ohio.gov//pdf/000000410809_2024-12-27_ANNUAL.pdf,2121 JOYCE AVE,COLUMBUS,43219
002170016604,UNITY EARLY HEAD START,https://childcaresearch.ohio.gov//pdf/002170016604_2024-12-19_ANNUAL.pdf,925 E. THIRD ST.,LIMA,45804
000000302405,UNIVERSITY HOSPITALS PARMA MEDICAL CENTER CHILD CARE,https://childcaresearch.ohio.gov//pdf/000000302405_2024-10-28_ANNUAL.pdf,7300 STATE RD,PARMA,44134
000000501882,UNIVERSITY OF TOLEDO CHILD CARE CENTER,https://childcaresearch.ohio.gov//pdf/000000501882_2024-01-12_ANNUAL.pdf,1932 BIRCHWOOD AVE,TOLEDO,43614
000000400111,UPPER ARLINGTON LUTHERAN CHRISTIAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000400111_2024-11-14_ANNUAL.pdf,3500 MILL RUN DRIVE,HILLIARD,43026
000000503884,UPPER SANDUSKY HEAD START,https://childcaresearch.ohio.gov//pdf/000000503884_2024-09-16_ANNUAL.pdf,559 SOUTH WARPOLE,UPPER SANDUSKY,43351
002220027011,UTICA SACC,https://childcaresearch.ohio.gov//pdf/002220027011_2024-08-22_ANNUAL.pdf,367 CHURCH ST,UTICA,43080
002220026782,V&D CHILDCARE CENTER,https://childcaresearch.ohio.gov//pdf/002220026782_2024-12-03_ANNUAL.pdf,601 S EDWIN C. BLVD.,DAYTON,45417
000000100184,VALLEY CHRISTIAN EARLY LEARNING CENTER @OLD NORTH,https://childcaresearch.ohio.gov//pdf/000000100184_2025-01-15_ANNUAL.pdf,7105 HERBERT RD,CANFIELD,44406
000000100437,VALLEY CHRISTIAN EARLY LEARNING CENTER@ HIGHWAY,https://childcaresearch.ohio.gov//pdf/000000100437_2024-01-10_ANNUAL.pdf,3000 RACOON RD.,AUSTINTOWN,44515
000000304505,VALLEY CHRISTIAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000304505_2024-01-22_ANNUAL.pdf,87 E ORANGE ST,CHAGRIN FALLS,44022
000000102811,VALLEY KIDS,https://childcaresearch.ohio.gov//pdf/000000102811_2024-09-09_ANNUAL.pdf,1670 AKRON PENINSULA RD,AKRON,44313
000000409739,VALLEY VIEW CHRISTIAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000409739_2024-10-29_ANNUAL.pdf,807 VALLEY VIEW DRIVE,LOUDONVILLE,44842
000000500178,VALLEY VIEW LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000500178_2023-11-20_ANNUAL.pdf,5407 LEWIS AVE,TOLEDO,43612
000000200998,VENICE PRESBYTERIAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000200998_2023-10-24_ANNUAL.pdf,4244 LAYHIGH ROAD,ROSS,45061
000000503877,VICTORUM LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000503877_2024-09-12_ANNUAL.pdf,6783 STAEGER RD,CELINA,45822
002180018821,VICTORUM LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002180018821_2024-10-03_ANNUAL.pdf,4369 VALLEY PIKE,DAYTON,45424
002210024771,VICTORUM LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002210024771_2023-07-11_ANNUAL.pdf,1489 OLD SPRING VALLEY COURT,DAYTON,45458
002200023070,VICTORUM LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002200023070_2023-12-07_ANNUAL.pdf,4884 FREE PIKE,DAYTON,45416
000000300739,VILLA EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000300739_2024-12-17_ANNUAL.pdf,5620 BROADWAY AVENUE,CLEVELAND,44127
000000102387,VILLA MARIA TERESA,https://childcaresearch.ohio.gov//pdf/000000102387_2024-12-18_ANNUAL.pdf,50 WARNER RD,HUBBARD,44425
002210024829,VILLAGE ACADEMY 2 LLC,https://childcaresearch.ohio.gov//pdf/002210024829_2023-11-14_ANNUAL.pdf,2857 AIRPORT HWY,TOLEDO,43615
000000503127,VILLAGE EARLY CHILDHOOD CENTER LLC,https://childcaresearch.ohio.gov//pdf/000000503127_2024-07-24_ANNUAL.pdf,1205 NORTH MAIN STREET,GENOA,43430
000000300425,VILLAGE NURSERY SCHOOL,https://childcaresearch.ohio.gov//pdf/000000300425_2024-12-02_ANNUAL.pdf,76 BELL ST.,CHAGRIN FALLS,44022
002200021457,VILLAGE ROOTS CHILD CARE CENTER,https://childcaresearch.ohio.gov//pdf/002200021457_2024-11-26_ANNUAL.pdf,3920 GALLIA STREET,NEW BOSTON,45662
000000401196,VINEYARD COMMUNITY PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000401196_2024-10-24_ANNUAL.pdf,15187 PALMER RD. SW,ETNA,43068
000000409750,VINEYARD EARLY CHILDHOOD CENTER,https://childcaresearch.ohio.gov//pdf/000000409750_2024-11-18_ANNUAL.pdf,6000 COOPER RD,WESTERVILLE,43081
000000409009,VINEYARD OF LICKING COUNTY PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000409009_2024-10-30_ANNUAL.pdf,7602 STEWART ROAD,NEWARK,43055
002210025229,VIOLA & VIRSIE'S LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002210025229_2023-08-22_ANNUAL.pdf,285 SUNRISE CENTER DRIVE,ZANESVILLE,43701
000000406883,VIOLET ELEMENTARY Y CLUB,https://childcaresearch.ohio.gov//pdf/000000406883_2024-11-07_ANNUAL.pdf,"8855 EDUCATION DRIVE, NW",PICKERINGTON,43147
002200021913,VISION CHILDCARE,https://childcaresearch.ohio.gov//pdf/002200021913_2024-10-01_ANNUAL.pdf,1343 S HAMILTON RD,COLUMBUS,43227
002180018742,VITA CHILDCARE CENTER,https://childcaresearch.ohio.gov//pdf/002180018742_2024-08-14_ANNUAL.pdf,1035-1037 MEDITERRANEAN AVE,COLUMBUS,43229
000000207294,W.C. YMCA,https://childcaresearch.ohio.gov//pdf/000000207294_2024-07-24_ANNUAL.pdf,900 S. ALEX RD,W. CARROLLTON,45449
000000300239,WADE EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000300239_2024-09-18_ANNUAL.pdf,9111 YALE AVE,CLEVELAND,44108
000000306077,WADSWORTH CHRISTIAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000306077_2024-10-10_ANNUAL.pdf,195 BROAD,WADSWORTH,44281
000000400189,"WAGGONER ACADEMY LEARNING CENTER,LLC",https://childcaresearch.ohio.gov//pdf/000000400189_2024-03-07_ANNUAL.pdf,968 NORTH WAGGONER ROAD,BLACKLICK,43004
002190020337,WAGON'S UNITY DAYCARE AND LEARNING CENTER LLC.,https://childcaresearch.ohio.gov//pdf/002190020337_2024-10-03_ANNUAL.pdf,8786 COLERAIN AVENUE,CINCINNATI,45251
000000400108,WAISS LEARNING CENTER LLC,https://childcaresearch.ohio.gov//pdf/000000400108_2024-11-14_ANNUAL.pdf,2200 E. DUBLIN GRANVILLE RD,COLUMBUS,43229
002170014242,WALKERS LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002170014242_2024-10-16_ANNUAL.pdf,5920 CHEVIOT RD,CINCINNATI,45247
000000407668,WALNUT CREEK Y-CLUB,https://childcaresearch.ohio.gov//pdf/000000407668_2024-10-03_ANNUAL.pdf,5600 GRAND OAK BOULEVARD,GALENA,43021
002170015415,WALNUT ELEMENTARY Y CLUB,https://childcaresearch.ohio.gov//pdf/002170015415_2024-12-10_ANNUAL.pdf,7150 FAIRFIELD-ASHVILLE ROAD,ASHVILLE,43103
000000410750,WALNUT GROVE LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000410750_2025-01-14_ANNUAL.pdf,5760 E. WALNUT GROVE RD,TROY,45373
000000406384,WALNUT STREET CHILDREN'S SCHOOL,https://childcaresearch.ohio.gov//pdf/000000406384_2024-01-25_ANNUAL.pdf,16 S WALNUT ST,CHILLICOTHE,45601
000000500307,WAPAKONETA CHILDREN'S LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000500307_2024-01-04_ANNUAL.pdf,504 GLYNWOOD ROAD,WAPAKONETA,45895
000000503461,WAPAKONETA FAMILY YMCA,https://childcaresearch.ohio.gov//pdf/000000503461_2023-11-15_ANNUAL.pdf,1100 DEFIANCE ST.,WAPAKONETA,45895
000000408220,WASHINGTON COUNTY CHILDREN'S LEARNING CENTER AT EWING,https://childcaresearch.ohio.gov//pdf/000000408220_2024-09-24_ANNUAL.pdf,1701 COLEGATE DRIVE,MARIETTA,45750
002200023162,WATCH ME GROW LEARNING ACADEMY,https://childcaresearch.ohio.gov//pdf/002200023162_2024-09-27_ANNUAL.pdf,2316 SYLVANIA,TOLEDO,43612
000000300819,WATCH US GROW DEVELOPMENT CENTER,https://childcaresearch.ohio.gov//pdf/000000300819_2024-11-13_ANNUAL.pdf,13540 LORAIN AVE,CLEVELAND,44111
000000200872,"WATER LILY LEARNING CENTER, LLC",https://childcaresearch.ohio.gov//pdf/000000200872_2023-08-28_ANNUAL.pdf,1808 CENTRAL PARKWAY,CINCINNATI,45214
000000200324,WAVERLY'S HOPE CHILD CARE,https://childcaresearch.ohio.gov//pdf/000000200324_2024-08-09_ANNUAL.pdf,5956 COLERAIN AVE,CINCINNATI,45239
000000206032,WAYNESVILLE CHRISTIAN SCHOOL,https://childcaresearch.ohio.gov//pdf/000000206032_2024-09-20_ANNUAL.pdf,1009 LYTLE ROAD,WAYNEVILLE,45068
000000401772,WCH GRACE PRESCHOOL AND CHILDCARE,https://childcaresearch.ohio.gov//pdf/000000401772_2024-10-28_ANNUAL.pdf,301 E MARKET ST,WASHINGTON C H,43160
000000400958,WE ARE THE WORLD LEARNING ACADEMY,https://childcaresearch.ohio.gov//pdf/000000400958_2024-12-05_ANNUAL.pdf,6776 REFUGEE RD.,COLUMBUS,43110
002220026279,WE LOVE LEARNING,https://childcaresearch.ohio.gov//pdf/002220026279_2024-07-16_ANNUAL.pdf,9234 COLERAIN AVE.,CINCINNATI,45251
002190020686,WEE CARE ACADEMY,https://childcaresearch.ohio.gov//pdf/002190020686_2024-08-20_ANNUAL.pdf,4114 MAPLEVIEW DR,BEAVERCREEK,45432
000000404727,WEE CARE CHILD CARE CENTER,https://childcaresearch.ohio.gov//pdf/000000404727_2023-12-19_ANNUAL.pdf,8870 STATE ROUTE 571 #212,NEW CARLISLE,45344
000000207744,WEE CARE DAY CARE,https://childcaresearch.ohio.gov//pdf/000000207744_2025-01-10_ANNUAL.pdf,4940 PROFIT WAY,DAYTON,45414
000000104749,WEE CARE DAY CARE & LEARNING CENTRE YSU,https://childcaresearch.ohio.gov//pdf/000000104749_2024-07-10_ANNUAL.pdf,ONE UNIVERSITY PLAZA,YOUNGSTOWN,44555
000000104249,WEE CARE DAY CARE AND LEARNING CENTRE,https://childcaresearch.ohio.gov//pdf/000000104249_2024-10-10_ANNUAL.pdf,1145 NILES CORTLAND RD NW,WARREN,44484
002190019909,WEE CARE DAY CARE AND LEARNING CENTRE,https://childcaresearch.ohio.gov//pdf/002190019909_2024-08-15_ANNUAL.pdf,1101 FORD AVE,YOUNGSTOWN,44504
000000503339,WEE CARE LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000503339_2024-02-27_ANNUAL.pdf,10485 VAN WERT DECATUR RD,VAN WERT,45891
000000201195,"WEE CARE LEARNING CENTER, INC.",https://childcaresearch.ohio.gov//pdf/000000201195_2024-02-28_ANNUAL.pdf,9675 N. DIXIE,DAYTON,45414
000000400582,WEE CHERISH PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000400582_2024-08-13_ANNUAL.pdf,60724 SOUTHGATE RD,BYESVILLE,43723
000000405377,WEE SHINE PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000405377_2024-12-04_ANNUAL.pdf,86 TOWNSHIP RD 1056,PROCTORVILLE,45669
002210025533,WEE SPROUTZ CHILDCARE CENTER LLC,https://childcaresearch.ohio.gov//pdf/002210025533_2024-07-11_ANNUAL.pdf,3761 SILLIMAN ST,NEW WATERFORD,44445
000000205632,WEE THREE KINGS PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000205632_2024-11-21_ANNUAL.pdf,6635 LOVELAND-MIAMIVILLE ROAD,LOVELAND,45140
000000201348,WEE-CARE LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000201348_2024-07-09_ANNUAL.pdf,4886 STATE ROUTE 125,GEORGETOWN,45121
000000204064,WEE-HAVEN CHILDREN'S CENTER INC,https://childcaresearch.ohio.gov//pdf/000000204064_2024-10-23_ANNUAL.pdf,2201 W SCHANTZ AVE,KETTERING,45409
000000100884,WEEKDAY PRESCHOOL OF FIRST UNITED METHODIST CHURCH,https://childcaresearch.ohio.gov//pdf/000000100884_2024-11-18_ANNUAL.pdf,245 PORTAGE TRAIL,CUYAHOGA FALLS,44221
000000100133,"WEEKDAY PRESCHOOL, POLAND PRESBYTERIAN CHURCH",https://childcaresearch.ohio.gov//pdf/000000100133_2024-01-29_ANNUAL.pdf,2 POLAND MANOR,POLAND,44514
002180017823,WEEKEND CLUBHOUSE,https://childcaresearch.ohio.gov//pdf/002180017823_2024-01-11_ANNUAL.pdf,187  BLYMYER AVE.,MANSFIELD,44903
000000202242,"WENZLER DAY CARE AND LEARNING CENTER, INC.",https://childcaresearch.ohio.gov//pdf/000000202242_2024-10-09_ANNUAL.pdf,4535 PRESIDENTIAL WAY,KETTERING,45429
000000500016,WESLEY CENTER,https://childcaresearch.ohio.gov//pdf/000000500016_2024-07-15_ANNUAL.pdf,1200 VAN BUREN STREET,FOSTORIA,44830
000000200036,WESLEY EDUCATION CENTER FOR CHILDREN & FAMILIES,https://childcaresearch.ohio.gov//pdf/000000200036_2024-01-24_ANNUAL.pdf,525 HALE AVE,CINCINNATI,45229
000000206338,"WEST ALEXANDRIA DAY CARE CENTER, INC",https://childcaresearch.ohio.gov//pdf/000000206338_2024-11-04_ANNUAL.pdf,7357 US ROUTE 35 EAST,WEST ALEXANDRIA,45381
000000202469,WEST CHESTER CHRISTIAN CHILD CARE,https://childcaresearch.ohio.gov//pdf/000000202469_2024-10-03_ANNUAL.pdf,7951 TYLERSVILLE RD,WEST CHESTER,45069
000000204552,WEST CHESTER CO-OP NURSERY SCHOOL,https://childcaresearch.ohio.gov//pdf/000000204552_2023-12-06_ANNUAL.pdf,9463 CINCINNATI COLUMBUS RD,WEST CHESTER,45069
000000104640,WEST HILL BAPTIST CHURCH PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000104640_2024-01-25_ANNUAL.pdf,2241 MECHANICSBURG RD,WOOSTER,44691
000000302804,WEST PARK DISCOVERY WORLD INC,https://childcaresearch.ohio.gov//pdf/000000302804_2024-09-16_ANNUAL.pdf,3909 ROCKY RIVER DR.,CLEVELAND,44111
000000302552,WEST SHORE CHILD CARE CENTER,https://childcaresearch.ohio.gov//pdf/000000302552_2024-08-13_ANNUAL.pdf,20401 HILLIARD BOULEVARD,ROCKY RIVER,44116
000000200671,WEST SIDE BAPTIST EARLY EDUCATION CENTER,https://childcaresearch.ohio.gov//pdf/000000200671_2024-12-18_ANNUAL.pdf,154 GORDON AVE,HAMILTON,45013
000000100160,WESTBROOK PARK PLACE,https://childcaresearch.ohio.gov//pdf/000000100160_2024-11-07_ANNUAL.pdf,2521 TWELFTH STREET NW,CANTON,44708
000000401131,WESTERVILLE CHILDCARE CENTER LLC,https://childcaresearch.ohio.gov//pdf/000000401131_2024-09-04_ANNUAL.pdf,4085 WESTERVILLE RD,COLUMBUS,43224
000000400462,WESTERVILLE LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000400462_2024-02-27_ANNUAL.pdf,149 CHARRING CROSS DR.,WESTERVILLE,43081
000000400373,WESTFALL Y CLUB,https://childcaresearch.ohio.gov//pdf/000000400373_2023-12-14_ANNUAL.pdf,9391 STATE ROUTE 56  WEST,WILLIAMSPORT,43164
002180017423,WESTLAKE MONTESSORI SCHOOL AND CHILD DEVELOPMENT CENTER,https://childcaresearch.ohio.gov//pdf/002180017423_2024-10-31_ANNUAL.pdf,26830 DETROIT ROAD,WESTLAKE,44145
000000401753,WESTMINSTER PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000401753_2024-10-23_ANNUAL.pdf,2 W HUNTER ST,LOGAN,43138
000000104237,WESTMINSTER YMCA CHILD CARE,https://childcaresearch.ohio.gov//pdf/000000104237_2024-01-30_ANNUAL.pdf,1250 W EXCHANGE ST,AKRON,44313
002170013132,WESTPARK I,https://childcaresearch.ohio.gov//pdf/002170013132_2024-02-07_ANNUAL.pdf,627 SALEM AVE.,DAYTON,45406
000000304384,WESTSHORE MONTESSORI ASSOCIATION,https://childcaresearch.ohio.gov//pdf/000000304384_2025-01-09_ANNUAL.pdf,26536 DETROIT RD,WESTLAKE,44145
000000200189,WESTWOOD UNITED METHODIST CHURCH PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000200189_2024-01-09_ANNUAL.pdf,3460 EPWORTH AVE,CINCINNATI,45211
002190020077,WHERE FUTURES BEGIN CHILD ENRICHMENT CENTER,https://childcaresearch.ohio.gov//pdf/002190020077_2024-12-30_ANNUAL.pdf,2914 CEDAR AVE,CLEVELAND,44115
000000408898,WHETSTONE MT. GILEAD CENTER,https://childcaresearch.ohio.gov//pdf/000000408898_2025-01-14_ANNUAL.pdf,406 BANK STREET,MT. GILEAD,43338
002210024326,WHITEHALL KIDS ACADEMY LLC,https://childcaresearch.ohio.gov//pdf/002210024326_2024-08-23_ANNUAL.pdf,173 SOUTH YEARLING ROAD,COLUMBUS,43213
002220026871,WHITEHALL YMCA PRESCHOOL,https://childcaresearch.ohio.gov//pdf/002220026871_2024-07-26_ANNUAL.pdf,402 N HAMILTON RD,WHITEHALL,43213
000000308065,"WICKLIFFE ACADEMY, INC",https://childcaresearch.ohio.gov//pdf/000000308065_2024-12-27_ANNUAL.pdf,28510 EUCLID AVE,WICKLIFFE,44092
